strain	Accession	source	country	division	location	date	original_annotated_subtype	original_annotated_genotype	clade_membership
1A_HCV-1A/US/BID-V189/1991	EU255979	ncbi	USA	?	?	1991-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V190/1990	EU255980	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V191/1990	EU255981	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V194/1990	EU255982	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V195/1990	EU255983	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V200/1990	EU255984	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V201/1991	EU255985	ncbi	USA	?	?	1991-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V203/1989	EU255986	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V205/1989	EU255987	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V206/1995	EU255988	ncbi	USA	?	?	1995-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V208/1990	EU255989	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V209/1992	EU255990	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V210/1989	EU255991	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V213/1992	EU255992	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V102/2004	EU255993	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V103/2005	EU255994	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V107/2003	EU255996	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V109/2003	EU255997	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V113/2001	EU255998	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V116/2002	EU255999	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V143/2003	EU256000	ncbi	USA	 Tennessee	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V144/2002	EU256001	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V41/2006	EU256002	ncbi	USA	 Tennessee	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V45/2005	EU256004	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V47/2002	EU256008	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V50/2002	EU256010	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V51/2004	EU256011	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V511/2006	EU256012	ncbi	USA	?	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V53/2004	EU256013	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V56/2004	EU256014	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V57/2004	EU256015	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V58/2002	EU256016	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V59/2005	EU256017	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V60/2002	EU256018	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V61/2001	EU256019	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V62/2003	EU256020	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V64/2003	EU256021	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V65/2003	EU256022	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V67/2003	EU256023	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V72/2006	EU256024	ncbi	USA	 Tennessee	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V79/2002	EU256025	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V82/2002	EU256026	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V83/2003	EU256027	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V84/2001	EU256028	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V85/2001	EU256029	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V87/2002	EU256030	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V92/2003	EU256032	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V94/2005	EU256033	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V95/2006	EU256034	ncbi	USA	 Tennessee	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V97/2004	EU256036	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V98/2004	EU256037	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V99/2004	EU256038	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V16/2004	EU256039	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V18/2004	EU256040	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V2/2005	EU256041	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V20/2005	EU256042	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V3/2005	EU256043	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V378/2001	EU256044	ncbi	USA	 Massachusetts	?	2001-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V380/2003	EU256045	ncbi	USA	 Massachusetts	?	2003-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V394/2006	EU256048	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V397/2006	EU256050	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V4/2005	EU256051	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V440/2001	EU256053	ncbi	USA	 Massachusetts	?	2001-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V443/2001	EU256054	ncbi	USA	 Massachusetts	?	2001-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V6/2001	EU256055	ncbi	USA	 Massachusetts	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V7/2003	EU256056	ncbi	USA	 Massachusetts	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V8/2005	EU256058	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V229/2006	EU256069	ncbi	Switzerland	?	?	2006-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V232/2003	EU256070	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V234/2004	EU256071	ncbi	Switzerland	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V238/2005	EU256072	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V243/2002	EU256073	ncbi	Switzerland	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V264/2005	EU256074	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1B_HCV-1B/CH/BID-V279/2004	EU256075	ncbi	Switzerland	?	?	2004-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V280/2004	EU256076	ncbi	Switzerland	?	?	2004-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V283/2005	EU256077	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V284/2005	EU256078	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V286/2005	EU256079	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V292/2002	EU256080	ncbi	Switzerland	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V293/2002	EU256081	ncbi	Switzerland	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V298/2005	EU256082	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V299/2005	EU256083	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V303/2003	EU256084	ncbi	Switzerland	?	?	2003-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V305/2003	EU256085	ncbi	Switzerland	?	?	2003-XX-XX	1b	1	1
1A_HCV-1A/CH/BID-V222/2003	EU255927	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V231/2003	EU255928	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V233/2004	EU255929	ncbi	Switzerland	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V237/2005	EU255930	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V108/2003	EU255931	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V111/2005	EU255932	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V112/2003	EU255933	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V462/2007	EU255935	ncbi	USA	 Tennessee	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V510/2006	EU255936	ncbi	USA	?	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V88/2003	EU255938	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V433/2006	EU255940	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V697/2006	EU255941	ncbi	USA	?	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V699/2007	EU255942	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V223/2003	EU255943	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V224/2003	EU255944	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V225/2004	EU255945	ncbi	Switzerland	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V226/2005	EU255946	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V228/2006	EU255947	ncbi	Switzerland	?	?	2006-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V230/2003	EU255948	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V235/2005	EU255949	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V241/2005	EU255950	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V245/2005	EU255951	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V247/2005	EU255952	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V248/2006	EU255953	ncbi	Switzerland	?	?	2006-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V252/2002	EU255954	ncbi	Switzerland	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V254/2002	EU255955	ncbi	Switzerland	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V259/2003	EU255956	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V260/2004	EU255957	ncbi	Switzerland	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V265/2005	EU255958	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V268/2003	EU255959	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1B_HCV-1B/CH/BID-V312/2006	EU255960	ncbi	Switzerland	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V220/2005	EU256059	ncbi	USA	 Colorado	?	2005-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V368/2006	EU256062	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V376/2006	EU256064	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V377/2006	EU256065	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V382/2003	EU256066	ncbi	USA	 Massachusetts	?	2003-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V110/2003	EU256086	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V114/2001	EU256087	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V149/2003	EU256088	ncbi	USA	 Tennessee	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V161/2002	EU256089	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V162/2002	EU256090	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V455/2006	EU256091	ncbi	USA	 Tennessee	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V463/2006	EU256092	ncbi	USA	 Tennessee	?	2006-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V81/2002	EU256095	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V321/2001	EU256096	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V324/2001	EU256097	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V343/2002	EU256098	ncbi	USA	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V348/2002	EU256099	ncbi	USA	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V349/2002	EU256100	ncbi	USA	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V351/2002	EU256101	ncbi	USA	?	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V415/2001	EU256102	ncbi	USA	 New York	?	2001-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V418/2001	EU256103	ncbi	USA	 New York	?	2001-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V430/2005	EU256104	ncbi	USA	 New York	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V505/2001	EU256105	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V32/2004	EU256106	ncbi	Germany	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V36/2004	EU256107	ncbi	Germany	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V100/2004	EU660383	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V258/2003	EU660385	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V701/2003	EU660387	ncbi	USA	?	?	2003-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V154/2001	EU660388	ncbi	USA	 Tennessee	?	2001-XX-XX	1b	1	1
1A_HCV-1A/DE/BID-V1562/2005	EU687193	ncbi	Germany	 Baden-Wurttemberg	?	2005-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V1563/2004	EU687194	ncbi	Germany	 Baden-Wurttemberg	?	2004-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V1564/2007	EU687195	ncbi	Germany	 Baden-Wurttemberg	?	2007-XX-XX	1a	1	1
HCV/AH1/AB429050/JAPAN/1991	AB429050	ncbi	Japan	 Niigata	?	1991-03-18	?	?	1
1A_HCV-1A/US/BID-V507/2001	EU595697	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V44/2001	EU595698	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V78/2001	EU595699	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V215/1989	EU569722	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V13/2005	EU569723	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V39/2004	EU529676	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V63/2005	EU529678	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V76/2002	EU529679	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V80/2002	EU529680	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V251/2005	EU529681	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1B_HCV-1B/CH/BID-V291/2002	EU529682	ncbi	Switzerland	?	?	2002-XX-XX	1b	1	1
1A_HCV-1A/DE/BID-V25/2003	EU482831	ncbi	Germany	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V33/2004	EU482832	ncbi	Germany	?	?	2004-XX-XX	1a	1	1
1B_HCV-1B/DE/BID-V503/2003	EU482833	ncbi	Germany	?	?	2003-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V422/2002	EU482834	ncbi	USA	 New York	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V427/2002	EU482835	ncbi	USA	 New York	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V506/2002	EU482836	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V17/2004	EU482837	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V370/2006	EU482839	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V386/2004	EU482840	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V387/2004	EU482841	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V435/2005	EU482843	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V436/2006	EU482844	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V438/2006	EU482845	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V439/2000	EU482846	ncbi	USA	 Massachusetts	?	2000-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V5/2004	EU482847	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V9/2005	EU482848	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V138/1989	EU482849	ncbi	USA	?	?	1989-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V186/1990	EU482850	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V217/1989	EU482852	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V227/2005	EU482853	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V242/2001	EU482854	ncbi	Switzerland	?	?	2001-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V249/2002	EU482855	ncbi	Switzerland	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V250/2002	EU482856	ncbi	Switzerland	?	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V263/2005	EU482857	ncbi	Switzerland	?	?	2005-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V271/2006	EU482858	ncbi	Switzerland	?	?	2006-XX-XX	1a	1	1
1B_HCV-1B/CH/BID-V272/2003	EU482859	ncbi	Switzerland	?	?	2003-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V302/2003	EU482860	ncbi	Switzerland	?	?	2003-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V46/2003	EU482865	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V69/2002	EU482868	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V70/2002	EU482869	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V75/2004	EU482870	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V77/2002	EU482871	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V261/2004	EU482872	ncbi	Switzerland	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V28/2003	EU482873	ncbi	Germany	?	?	2003-XX-XX	1a	1	1
1B_HCV-1B/CH/BID-V287/2005	EU482874	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1B_HCV-1B/CH/BID-V310/2005	EU482875	ncbi	Switzerland	?	?	2005-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V330/2002	EU482876	ncbi	USA	?	?	2002-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V342/2001	EU482877	ncbi	USA	?	?	2001-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V19/2004	EU482878	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V373/2006	EU482880	ncbi	USA	?	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V383/2003	EU482881	ncbi	USA	 Massachusetts	?	2003-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V38/2004	EU482884	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V448/2006	EU482885	ncbi	USA	 Tennessee	?	2006-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V66/2002	EU482887	ncbi	USA	 Tennessee	?	2002-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V123/1992	EU482888	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V179/1990	EU482889	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V316/2001	EU239713	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V417/2001	EU239714	ncbi	USA	 New York	?	2001-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V423/2003	EU239715	ncbi	USA	 New York	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V431/2002	EU239716	ncbi	USA	 New York	?	2002-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V10/2005	EU260395	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V11/2004	EU260396	ncbi	USA	 Massachusetts	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V508/2001	EU250017	ncbi	USA	?	?	2001-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V126/1991	EU234061	ncbi	USA	?	?	1991-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V135/1992	EU234062	ncbi	USA	?	?	1992-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V177/1992	EU234063	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V182/1990	EU234064	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V212/1990	EU234065	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V101/2004	EU155213	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V104/2005	EU155214	ncbi	USA	 Tennessee	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V105/2004	EU155215	ncbi	USA	 Tennessee	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V115/2001	EU155216	ncbi	USA	 Tennessee	?	2001-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V142/2004	EU155217	ncbi	USA	 Tennessee	?	2004-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V145/2005	EU155218	ncbi	USA	 Tennessee	?	2005-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V146/2002	EU155219	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V148/2004	EU155221	ncbi	USA	 Tennessee	?	2004-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V150/2004	EU155222	ncbi	USA	 Tennessee	?	2004-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V151/2002	EU155223	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V152/2003	EU155224	ncbi	USA	 Tennessee	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V155/2003	EU155225	ncbi	USA	 Tennessee	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V156/2004	EU155226	ncbi	USA	 Tennessee	?	2004-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V157/2003	EU155227	ncbi	USA	 Tennessee	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V158/2003	EU155228	ncbi	USA	 Tennessee	?	2003-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V159/2004	EU155229	ncbi	USA	 Tennessee	?	2004-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V160/2002	EU155230	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V163/2002	EU155231	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V164/2002	EU155232	ncbi	USA	 Tennessee	?	2002-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V447/2006	EU155234	ncbi	USA	 Tennessee	?	2006-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V449/2006	EU155235	ncbi	USA	 Tennessee	?	2006-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V450/2006	EU155236	ncbi	USA	 Tennessee	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V457/2006	EU155237	ncbi	USA	 Tennessee	?	2006-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V465/2007	EU155238	ncbi	USA	 Tennessee	?	2007-XX-XX	1a	1	1
